24.46,5282.22
25.87,5596.2
25.87,5586.96
25.75,5558.56
25.78,5563.18
25.6,5526.13
24.9,5373.55
24.58,5305.32
25.62,5539.76
24.41,5267.34
25.64,5545.45
25.49,5513.81
25.47,5499.38
24.27,5238.42
25.24,5458.9
24.46,5286.86
25.82,5579.04
25.42,5492.35
24.43,5280.78
24.54,5293.71
25.6,5526.04
25.74,5552.45
25.84,5584.37
24.72,5348.37
24.44,5284.15
25.82,5572.29
24.23,5232.42
24.28,5242.84
25.4,5487.34
24.02,5189.7
24.98,5392.49
25.48,5504.73
24.99,5400.75
25.43,5486.07
24.55,5301.3
25.54,5507.93
24.81,5362.79
24.17,5222.03
24.04,5195.82
25.31,5474.67
24.32,5246.68
24.75,5337.95
24.65,5329.19
24.86,5375.38
24.38,5266.83
24.97,5394.3
24.14,5213.25
24.95,5382.01
25.77,5567.21
25.23,5451.04
25.41,5495.38
25.61,5526.3
25.85,5592.29
25.12,5425.99
25.31,5463.24
25.43,5492.76
24.1,5210.05
25.84,5587.35
25.74,5562.01
24.12,5208.05
25.57,5527.05
24.24,5241.74
25.13,5419.29
24.91,5373.78
25.05,5410.56
24.19,5230.29
24.26,5238.07
25.84,5590.51
25.95,5610.1
25.37,5474.58
25.56,5529.3
25.44,5499.85
24.31,5242.88
24.82,5363.33
24.47,5292.48
24.4,5269.23
25.83,5579.38
24.71,5340.57
24.9,5374.67
25.71,5556.39
24.32,5259.03
24.36,5263.31
25.55,5522.19
24.57,5314.29
24.8,5358.95
24.83,5372.11
24.98,5389.81
24.09,5197.36
25.17,5436.55
25.62,5536.81
25.18,5443.33
24.28,5244.96
25.77,5571.16
24.93,5379.6
25.76,5569.1
24.59,5313.81
24.86,5370.55
24.9,5376.1
25.98,5603.93
24.47,5282.67
25.54,5513.0
25.43,5483.94
25.65,5538.34
25.72,5547.23
25.39,5490.77
25.13,5421.68
24.39,5270.39
24.15,5211.18
24.3,5256.0
25.5,5515.85
24.13,5218.28
25.65,5541.23
24.69,5339.2
25.47,5498.36
25.5,5504.2
24.39,5271.94
25.02,5397.99
24.26,5243.81
25.71,5555.25
24.51,5298.74
25.3,5463.94
25.85,5575.84
25.71,5557.44
24.32,5246.88
24.3,5254.21
25.89,5589.34
24.87,5375.57
25.12,5428.71
25.76,5571.79
24.81,5366.69
24.43,5280.95
24.47,5277.03
25.32,5469.53
24.84,5362.32
24.83,5366.79
25.21,5442.45
25.66,5535.77
25.57,5523.45
24.01,5189.71
24.39,5272.22
25.31,5472.16
25.05,5402.53
24.95,5396.75
25.63,5528.35
24.92,5384.59
25.51,5507.29
25.41,5484.75
25.62,5536.93
25.87,5594.91
24.47,5292.83
24.85,5372.82
25.58,5518.12
25.1,5424.78
24.62,5322.26
24.62,5313.6
25.08,5418.72
24.46,5277.16
24.07,5201.49
24.15,5214.59
25.03,5408.73
25.62,5525.57
24.56,5297.77
24.67,5336.97
25.01,5394.52
25.54,5521.71
25.93,5591.83
24.52,5291.66
24.49,5284.32
25.54,5513.47
24.26,5245.08
25.33,5473.15
24.46,5278.09
25.41,5480.43
24.99,5396.54
25.56,5520.16
25.79,5570.53
25.1,5414.14
25.1,5413.07
24.41,5279.34
25.29,5456.62
25.2,5434.44
25.06,5420.36
25.59,5528.66
24.77,5343.84
24.12,5216.13
24.71,5329.02
24.09,5209.22
24.69,5328.44
24.88,5374.34
25.16,5434.03
25.53,5520.33
25.61,5526.38
24.1,5197.38
24.31,5245.37
25.89,5590.92
24.39,5276.13
25.67,5547.92
24.77,5347.01
24.34,5254.79
25.36,5472.42
24.15,5219.23
25.0,5407.9
25.1,5416.06
25.75,5557.52
24.14,5216.92
24.84,5369.38
25.05,5416.35
25.75,5568.5
24.37,5264.86
25.6,5523.81
25.66,5548.74
25.33,5469.25
24.38,5271.54
24.13,5219.36
24.7,5336.27
24.19,5228.29
24.97,5392.87
24.41,5268.72
25.18,5435.75
25.07,5413.72
25.04,5409.33
25.2,5437.53
25.36,5474.55
24.45,5287.05
25.07,5410.33
25.58,5522.39
25.54,5515.14
24.21,5237.27
25.08,5413.07
24.16,5216.33
25.79,5564.02
24.15,5209.95
24.16,3476.59
26.45,3799.34
26.56,3815.55
26.91,3869.13
26.12,3752.77
26.94,3880.26
27.69,3994.04
28.51,4113.83
28.47,4100.1
29.01,4175.71
30.0,4330.29
31.2,4503.22
31.63,4549.04
31.59,4543.36
31.63,4547.52
32.41,4668.78
32.31,4645.0
33.74,4856.16
33.9,4889.28
33.63,4846.93
35.52,5109.94
36.18,5219.36
35.32,5092.41
35.75,5158.98
37.69,5435.94
38.05,5490.82
37.88,5447.79
38.87,5590.59
38.73,5587.02
40.27,5789.69
39.54,5692.09
40.12,5786.41
40.46,5831.61
41.99,6054.84
42.43,6095.52
42.31,6081.0
43.68,6284.05
42.51,6130.85
43.47,6270.76
43.77,6300.34
45.09,6493.95
45.11,6493.45
46.44,6682.78
47.25,6793.61
47.69,6861.85
48.45,6975.11
47.81,6884.47
48.69,7004.59
48.67,7009.43
50.25,7227.91
50.42,7242.55
49.67,7152.5
50.52,7283.59
49.35,7099.74
50.2,7225.53
49.28,7091.85
50.36,7268.39
49.74,7154.36
49.88,7198.32
50.23,7231.06
49.06,7048.06
50.86,7338.27
50.78,7327.75
50.64,7276.81
49.69,7172.66
50.94,7325.77
49.54,7128.36
49.73,7155.43
50.63,7306.8
50.63,7297.43
50.09,7202.09
49.21,7079.47
49.89,7171.16
50.09,7203.2
49.98,7193.0
50.1,7229.86
50.41,7254.61
50.91,7312.73
50.85,7329.36
50.43,7268.55
50.39,7241.63
49.34,7107.46
50.96,7341.38
49.8,7180.99
50.89,7327.92
49.43,7111.85
50.47,7259.59
49.85,7193.33
49.73,7160.85
50.6,7299.1
50.64,7285.29
49.69,7159.51
50.06,7201.76
49.66,7154.37
49.81,7169.02
49.63,7129.42
50.49,7277.23
49.42,7133.45
51.0,7348.3
50.6,7300.1
50.23,7220.12
49.71,7144.51
49.19,7093.44
49.4,7125.6
49.1,7054.03
49.08,7076.43
50.71,7316.32
50.2,7221.44
50.56,7271.25
50.15,7206.83
50.24,7238.52
49.38,7128.5
49.38,7094.6
49.99,7199.39
50.48,7286.46
50.14,7237.27
49.42,7121.5
50.05,7224.26
49.29,7100.12
49.77,7153.62
50.74,7293.74
50.57,7284.39
50.8,7299.58
50.58,7286.36
49.24,7076.18
50.1,7197.48
49.4,7114.33
50.09,7229.51
50.25,7249.1
49.23,7093.05
50.51,7274.99
49.03,7062.24
49.62,7151.25
49.58,7140.72
49.37,7110.13
49.18,7072.55
50.66,7303.17
50.85,7306.0
50.62,7282.96
49.43,7128.37
50.81,7316.18
50.02,7199.19
50.35,7237.75
50.86,7305.68
50.64,7291.92
49.35,7093.75
50.26,7245.51
50.04,7210.41
50.57,7272.74
50.96,7324.92
49.51,7138.92
50.8,7303.81
50.47,7282.89
49.08,7081.73
49.96,7180.8
49.6,7139.7
49.49,7128.07
50.32,7255.79
49.37,7120.32
50.52,7266.11
49.24,7083.31
50.28,7231.67
50.77,7301.32
49.64,7147.52
49.61,7159.34
49.08,7067.04
49.27,7097.56
49.03,7067.95
49.73,7174.96
49.36,7104.14
50.13,7202.53
50.89,7344.61
49.38,7124.78
49.48,7123.55
49.43,7111.67
50.92,7324.84
49.79,7153.22
49.66,7143.19
49.79,7164.02
49.95,7204.78
49.53,7146.0
50.45,7258.7
50.48,7261.23
49.83,7180.99
50.59,7290.48
50.57,7266.71
49.13,7059.46
49.07,7061.42
49.34,7097.75
49.29,7087.2
49.15,7091.95
49.01,7060.69
49.83,7188.49
50.95,7331.9
50.64,7286.96
49.98,7211.98
50.67,7311.73
49.47,7119.01
49.87,7165.91
49.62,7137.6
50.99,7346.34
50.36,7257.28
49.55,7125.23
50.29,7258.38
49.87,7191.03
49.14,7079.79
49.64,7143.73
50.67,7302.1
50.35,7255.93
49.08,7081.71
49.08,7083.28
49.18,7070.84
50.85,7315.26
50.13,7228.32
49.18,7098.53
50.14,7234.13
49.45,7132.91
49.82,7167.7
49.52,7135.18
50.72,7318.58
50.41,7255.81
49.05,7075.93
50.71,7285.83
50.26,7240.5
50.52,7257.44
49.77,7169.75
50.59,7299.38
50.58,7275.13
50.8,7325.28
49.33,7104.11
50.2,7210.96
49.03,7069.62
49.73,7145.54
50.25,7233.3
49.4,7105.08
49.93,7205.86
49.16,7095.6
49.15,7075.71
49.4,7109.46
50.76,7306.5
49.19,7070.13
50.17,7223.69
50.76,7325.94
50.02,7187.95
50.77,7308.85
49.69,7168.2
49.69,7156.16
49.93,7194.65
50.6,7295.98
49.53,7115.56
50.13,7218.58
51.19,7368.14
50.65,7310.69
50.58,7282.94
51.16,7380.06
52.22,7528.35
53.46,7705.96
53.7,7721.26
53.5,7688.65
54.79,7883.35
55.1,7929.12
55.95,8053.92
55.9,8037.65
55.65,8001.32
56.27,8112.72
56.57,8127.38
57.14,8214.97
57.87,8331.59
58.45,8400.07
60.5,8694.9
60.48,8708.05
60.5,8701.79
60.98,8773.41
61.14,8825.42
61.93,8938.03
62.03,8934.51
63.82,9183.67
63.87,9218.71
63.46,9145.21
64.79,9309.91
65.83,9476.25
66.1,9515.95
66.27,9563.21
65.56,9418.95
66.59,9600.78
67.57,9712.27
67.46,9715.24
69.18,9965.46
68.17,9824.77
68.81,9906.58
69.95,10068.64
71.1,10223.07
70.85,10185.26
71.11,10260.86
71.14,10255.58
73.25,10532.81
73.76,10612.57
73.66,10615.82
73.99,10664.31
74.09,10662.91
74.44,10713.71
75.18,10847.82
75.01,10793.04
77.4,11156.94
77.68,11167.58
78.5,11331.69
78.5,11323.22
79.11,11391.58
79.91,11490.27
79.2,11383.84
79.74,11463.99
80.03,11533.57
81.7,11747.77
82.45,11895.89
82.67,11926.92
81.92,11777.78
82.86,11922.8
83.22,11979.85
83.71,12057.37
84.02,12111.55
84.57,12161.97
85.01,12254.57
86.71,12489.74
86.4,12431.8
86.87,12489.42
86.97,12521.61
87.22,12555.06
88.53,12765.4
89.51,12918.57
89.07,12852.76
89.21,12825.49
89.94,12929.57
90.04,12962.06
90.8,13046.7
91.83,13255.16
92.16,13284.68
92.41,13318.25
94.45,13626.47
94.93,13692.65
93.5,13467.57
94.56,13619.81
94.8,13636.87
95.85,13770.03
96.07,13804.03
96.54,13880.0
97.4,13993.97
98.45,14182.44
98.33,14147.91
99.58,14348.55
98.61,14179.46
98.19,14136.81
99.2,14274.73
99.0,14247.52
99.88,14385.27
99.55,14332.44
99.59,14329.85
99.25,14265.52
98.45,14195.87
98.39,14197.49
98.31,14180.03
99.07,14298.75
98.16,14122.32
98.73,14202.37
98.86,14252.78
99.05,14283.35
98.59,14204.8
99.58,14356.55
99.48,14294.89
98.68,14188.85
99.33,14270.69
98.13,14157.78
98.84,14211.25
99.65,14317.92
99.77,14357.22
99.29,14329.07
99.56,14320.83
99.01,14270.77
98.17,14105.24
98.24,14166.4
98.07,14127.8
99.87,14355.97
98.66,14182.18
99.57,14344.89
99.22,14273.64
99.89,14359.53
99.86,14414.06
98.93,14216.57
99.84,14346.52
98.65,14240.05
98.62,14190.88
98.86,14250.54
98.04,14127.4
99.28,14263.51
99.01,14228.5
98.4,14162.83
99.29,14305.59
99.87,14375.56
99.19,14269.72
98.85,14226.64
99.29,14307.27
99.06,14257.94
99.35,14324.03
99.16,14253.44
99.9,14421.46
99.62,14370.2
99.34,14317.05
99.25,14294.25
98.37,14164.86
99.17,14247.21
99.99,14431.5
98.72,14221.97
99.67,14352.23
98.18,14135.59
99.85,14393.32
98.11,14099.65
98.73,14196.54
98.07,14124.06
99.67,14369.42
98.14,14164.63
98.08,14103.71
99.84,14356.76
99.82,14406.49
98.33,14160.16
99.23,14317.84
99.95,14397.12
98.33,14147.66
98.2,14130.51
99.26,14312.34
98.64,14186.4
98.01,14092.45
98.57,14172.4
99.02,14290.82
98.36,14196.31
99.63,14344.35
98.77,14191.06
99.99,14374.98
99.43,14306.93
98.53,14173.81
99.25,14259.31
99.99,14406.37
98.01,14096.43
99.83,14362.69
99.36,14326.91
98.38,14168.28
98.54,14222.57
98.32,14149.37
98.61,14234.27
98.52,14187.59
98.09,14146.96
99.38,14288.86
98.92,14233.19
98.55,14209.51
98.87,14243.01
98.37,14153.2
98.07,14097.65
98.97,14279.68
99.09,14262.0
98.0,14138.5
99.47,14294.03
99.52,14344.17
98.51,14158.24
99.01,14287.06
99.95,14373.48
99.72,14347.87
98.46,14181.64
99.95,14373.41
98.26,14164.83
99.24,14300.17
99.48,14352.41
98.9,14223.48
98.02,14093.04
99.01,14244.36
99.99,14421.99
99.99,14402.02
99.27,14309.46
99.31,14303.39
98.59,14174.28
99.69,14329.84
98.58,14191.33
99.55,14350.72
99.04,14235.87
98.03,14121.68
98.64,14199.76
98.27,14164.22
99.36,14324.12
98.36,14195.57
99.46,14338.28
99.56,14360.08
99.16,14269.87
99.19,14301.5
98.41,14139.08
98.87,14268.32
98.0,14118.49
98.74,14204.87
98.84,14199.23
98.68,14220.58
99.5,14309.41
99.89,14352.51
99.36,14309.59
98.24,14155.79
