24.75,2671.18
25.93,2791.99
25.26,2720.61
25.02,2697.03
24.76,2672.92
24.21,2615.93
25.07,2709.49
25.06,2698.08
25.49,2760.01
24.18,2604.43
25.45,2746.39
24.96,2702.4
25.07,2708.01
25.45,2755.24
25.08,2710.0
24.0,2590.88
25.12,2716.08
25.85,2793.41
24.07,2596.0
24.34,2633.9
24.86,2688.45
25.3,2732.94
25.63,2767.26
25.51,2754.76
25.51,2752.74
24.67,2663.3
25.98,2806.59
24.83,2685.22
25.83,2789.19
24.54,2652.65
24.93,2698.44
24.76,2679.95
24.54,2652.48
25.96,2806.21
24.05,2602.66
24.77,2679.23
24.95,2690.07
24.71,2662.06
25.23,2718.33
25.92,2801.41
25.81,2779.34
25.69,2769.62
24.06,2594.41
24.22,2614.8
24.64,2664.77
25.79,2792.99
25.94,2805.34
25.78,2784.74
25.35,2735.14
24.01,2585.78
25.65,2767.97
25.1,2712.15
25.5,2757.71
24.08,2602.74
25.74,2783.81
24.43,2644.21
24.39,2634.84
25.82,2792.01
24.0,2586.48
24.2,2609.91
24.74,2677.03
25.45,2744.09
25.96,2799.96
25.07,2710.68
25.46,2757.16
25.98,2809.87
24.69,2664.84
24.2,2616.4
24.22,2608.38
25.11,2714.91
25.89,2803.9
24.59,2650.36
24.05,2591.56
25.09,2711.08
24.1,2601.96
25.84,2792.23
25.65,2767.46
25.46,2753.8
25.12,2708.02
25.89,2789.9
25.64,2771.34
24.33,2634.64
24.33,2620.64
25.6,2756.74
24.65,2656.7
25.87,2792.96
24.07,2596.9
25.12,2712.2
25.68,2766.63
25.47,2749.52
25.07,2700.03
25.95,2797.99
25.28,2723.41
25.79,2784.51
24.69,2663.99
25.66,2773.45
24.52,2654.8
24.16,2614.97
24.97,2694.3
25.37,2733.79
25.23,2730.53
24.44,2635.27
24.09,2599.07
24.64,2653.63
25.14,2712.15
25.95,2794.38
25.29,2725.61
24.0,2598.37
25.03,2700.11
25.43,2742.12
24.07,2592.55
25.9,2804.3
24.53,2652.35
25.2,2713.44
25.23,2731.19
25.25,2727.29
25.82,2792.2
25.32,2726.17
24.65,2656.74
24.71,2670.04
25.35,2733.97
25.32,2725.71
24.86,2693.35
25.55,2754.59
25.74,2781.5
25.22,2730.72
25.21,2724.56
25.02,2696.35
24.63,2658.83
24.98,2692.37
25.28,2735.21
25.12,2715.67
24.02,2597.04
24.47,2638.52
25.2,2714.98
24.62,2654.88
24.53,2648.12
25.46,2742.35
25.82,2785.92
25.6,2764.95
25.88,2791.55
25.39,2733.97
24.89,2686.29
24.66,2669.42
24.73,2669.68
25.65,2770.26
25.01,2707.06
24.98,2701.36
24.32,2633.27
25.49,2755.76
25.15,2710.41
25.53,2762.31
25.87,2794.4
25.55,2750.74
24.54,2655.61
25.1,2719.79
24.18,2605.16
24.68,2657.83
24.23,2624.97
24.9,2682.01
25.08,2713.79
24.12,2610.25
24.07,2601.7
24.89,2684.19
25.88,2791.06
25.47,2759.26
24.04,2600.08
25.01,2708.08
25.97,2807.77
25.88,2789.22
24.11,2608.9
24.89,2691.77
24.09,2597.87
25.01,2708.88
24.54,2641.7
24.88,2679.07
24.54,2656.66
24.41,2630.24
24.23,2609.11
25.4,2734.53
25.79,2789.02
24.97,2697.2
25.98,2813.7
25.06,2698.16
24.03,2591.9
25.4,2749.94
24.99,2691.12
25.31,2738.77
25.28,2737.19
25.11,2703.0
24.24,2610.79
24.78,2682.37
26.0,2804.11
24.56,2649.05
24.88,2687.05
24.38,2632.88
24.01,2587.39
24.0,2591.14
24.04,2590.04
25.89,2790.08
24.37,2626.8
24.34,2628.2
24.29,2621.01
25.19,2714.58
24.62,2663.61
24.45,2632.7
25.61,2765.11
24.57,2651.66
24.92,2683.14
25.59,2755.83
25.31,2728.47
24.94,2693.39
25.54,2756.78
24.31,2623.69
24.9,2684.08
25.22,2714.85
25.17,2718.04
25.93,2795.27
24.18,2605.52
25.3,2734.49
24.74,2677.79
25.12,2709.09
24.87,2683.61
24.34,2622.05
24.02,2591.8
24.09,2595.24
24.39,2641.36
24.71,2663.31
26.0,2815.59
24.55,2654.56
25.32,2729.97
24.34,2623.42
24.63,2668.34
24.6,2660.52
24.38,2634.61
25.1,2711.6
26.41,2852.0
25.48,2756.25
26.06,2820.8
27.3,2945.54
26.69,2878.07
27.1,2924.36
27.79,2999.01
28.1,3037.56
29.48,3175.16
30.19,3270.69
31.21,3377.14
30.9,3334.82
31.59,3402.47
31.25,3371.16
32.84,3538.29
32.01,3449.96
33.51,3612.18
33.7,3628.94
33.88,3657.06
35.87,3866.82
35.91,3875.64
36.07,3884.94
36.63,3959.36
36.23,3900.54
37.25,4011.07
37.61,4061.15
38.76,4196.1
38.8,4180.62
40.47,4373.5
40.84,4401.85
40.38,4346.88
40.54,4368.85
41.11,4427.14
42.84,4619.1
41.99,4535.25
43.12,4655.84
43.75,4738.31
44.66,4814.61
45.02,4852.42
44.06,4769.81
44.75,4843.54
45.84,4963.76
46.88,5057.89
47.14,5086.03
46.55,5035.09
48.36,5233.41
47.91,5172.12
49.8,5393.01
50.24,5419.59
49.22,5300.89
49.16,5308.54
49.67,5353.76
50.31,5426.4
49.06,5308.62
50.18,5406.23
50.28,5431.76
49.31,5323.49
50.08,5393.8
49.25,5335.52
50.17,5408.28
50.1,5399.22
49.64,5360.26
49.75,5360.73
50.0,5383.78
49.38,5348.13
49.31,5315.82
50.34,5431.5
49.07,5316.13
49.94,5384.48
50.73,5476.3
50.91,5504.09
50.97,5487.73
50.21,5428.45
49.14,5309.63
50.15,5402.97
50.9,5511.11
50.05,5396.63
50.22,5414.32
50.24,5435.63
50.69,5470.54
49.79,5367.48
50.14,5413.66
49.93,5399.7
49.29,5324.62
49.7,5363.29
49.59,5352.54
50.95,5490.37
50.76,5469.62
49.52,5351.01
50.0,5397.07
49.33,5311.14
49.01,5302.2
50.82,5486.75
49.57,5345.85
50.86,5486.38
50.76,5468.16
49.02,5293.68
49.88,5393.7
49.5,5356.82
49.3,5323.8
49.32,5335.44
49.66,5362.24
50.46,5446.05
50.8,5476.84
49.64,5350.5
50.23,5428.66
49.08,5313.33
50.41,5458.34
49.9,5372.22
50.85,5491.67
50.53,5470.39
49.79,5393.61
50.59,5475.19
49.22,5300.24
50.17,5418.78
49.71,5382.3
49.41,5336.46
50.42,5439.42
49.72,5377.89
49.06,5300.21
50.57,5444.08
50.05,5393.96
50.87,5509.12
50.0,5391.36
50.96,5519.07
49.17,5314.64
49.99,5396.22
49.89,5376.66
50.01,5414.01
50.07,5419.08
49.28,5315.94
50.24,5434.33
50.54,5451.7
50.07,5412.82
49.31,5333.26
50.15,5433.1
49.96,5381.4
50.73,5462.2
49.54,5332.93
49.94,5392.96
50.73,5479.41
50.56,5448.87
49.8,5396.06
49.77,5367.76
50.23,5442.76
50.39,5430.76
50.67,5485.31
49.76,5365.8
49.43,5331.23
49.39,5318.86
50.74,5477.44
49.41,5322.58
50.91,5514.88
49.17,5319.18
50.0,5412.49
50.25,5421.34
49.9,5395.09
50.59,5459.28
49.39,5338.9
49.98,5389.98
49.6,5359.89
50.38,5435.6
50.48,5467.45
49.41,5352.89
50.8,5494.39
50.03,5409.13
50.75,5484.89
49.85,5394.57
49.82,5393.87
49.94,5407.9
50.88,5485.68
49.27,5334.11
49.38,5334.37
49.85,5381.11
50.98,5513.9
50.01,5417.37
50.39,5454.8
50.68,5468.55
49.53,5336.62
49.61,5375.53
50.16,5432.2
50.69,5486.42
49.8,5396.18
50.85,5499.42
50.57,5473.92
49.9,5382.7
50.06,5396.19
50.97,5486.56
49.55,5350.42
50.19,5436.78
50.98,5496.26
49.96,5413.11
50.53,5468.26
49.25,5319.37
49.73,5373.97
50.46,5464.87
50.81,5489.57
50.25,5433.17
49.54,5349.3
49.99,5412.49
49.48,5351.66
49.46,5335.8
49.73,5376.6
49.68,5374.35
50.25,5419.09
49.54,5364.94
49.16,5295.53
49.49,5330.06
49.57,5360.64
50.51,5444.55
49.55,5333.83
50.25,5423.76
49.5,5351.95
49.48,5339.46
49.46,5337.83
49.37,5332.12
50.1,5421.28
49.25,5310.92
49.18,5308.08
49.72,5385.31
50.34,5441.96
49.61,5375.06
50.87,5505.19
49.86,5367.95
50.39,5431.94
50.15,5404.81
50.44,5460.47
49.92,5399.29
49.01,5280.43
49.74,5358.81
50.38,5438.37
50.75,5463.61
49.33,5341.9
49.35,5340.55
49.51,5361.53
50.28,5434.29
50.75,5467.94
49.53,5357.73
49.51,5332.16
49.52,5354.54
49.96,5396.94
49.21,5301.85
50.55,5441.97
49.82,5388.29
50.58,5463.08
49.64,5367.61
49.94,5379.37
49.33,5323.84
49.51,5345.99
50.93,5487.46
49.77,5374.82
50.2,5426.53
51.09,5504.83
52.41,5674.6
51.67,5585.42
53.02,5717.67
53.02,5724.88
53.37,5757.87
53.66,5787.38
54.97,5918.67
56.48,6081.17
56.79,6125.35
56.25,6062.4
57.46,6214.2
57.19,6159.91
57.83,6225.92
58.82,6341.19
59.46,6417.36
60.49,6535.34
59.26,6401.68
61.3,6637.61
60.58,6526.17
61.26,6609.0
62.52,6758.64
62.49,6738.68
62.52,6737.06
63.16,6836.88
63.07,6834.11
63.55,6865.78
64.45,6972.22
65.16,7018.37
66.75,7194.73
66.61,7175.61
66.95,7218.38
67.47,7295.16
67.3,7273.46
68.97,7436.3
69.7,7533.5
70.35,7615.05
70.75,7619.53
71.36,7721.52
70.62,7647.1
71.11,7680.85
71.17,7671.35
71.96,7786.86
73.73,7943.44
72.93,7850.79
74.42,8032.89
73.51,7913.04
74.65,8049.76
76.21,8242.07
76.24,8261.06
77.06,8303.17
77.98,8418.81
77.53,8372.4
78.37,8485.74
79.43,8602.4
79.96,8612.85
79.93,8627.95
80.41,8670.12
80.51,8706.44
81.29,8784.94
80.51,8707.46
81.88,8844.93
81.51,8789.35
82.32,8897.23
82.94,8985.98
83.39,9010.17
83.97,9047.87
85.96,9288.32
85.25,9195.09
85.78,9291.6
85.5,9205.84
86.07,9294.82
87.58,9459.55
87.76,9473.81
88.1,9502.65
88.15,9542.86
90.47,9741.81
90.59,9774.39
90.19,9710.06
91.7,9920.77
91.14,9831.37
92.72,9984.15
92.1,9966.59
93.62,10078.54
92.99,10045.2
93.67,10109.14
94.79,10204.87
95.36,10322.36
95.9,10338.63
95.19,10312.32
96.97,10449.75
97.04,10498.24
97.38,10497.3
98.98,10704.31
98.93,10662.68
98.86,10693.32
98.86,10660.83
98.62,10683.16
98.27,10596.07
98.73,10676.56
98.03,10614.06
98.61,10650.52
99.03,10720.05
98.54,10622.28
98.14,10611.24
99.19,10704.38
99.81,10768.99
98.85,10644.56
98.2,10624.73
98.96,10706.74
99.53,10766.65
98.93,10682.37
98.81,10641.1
98.53,10629.22
99.96,10823.46
98.47,10648.3
99.3,10748.92
98.15,10613.17
99.16,10693.61
99.43,10706.62
99.74,10742.94
98.89,10672.82
99.73,10788.4
98.16,10580.32
98.85,10668.04
99.65,10763.99
98.56,10665.27
98.06,10625.0
99.87,10783.05
98.93,10690.82
98.01,10602.26
98.2,10604.61
99.81,10798.27
99.76,10780.29
99.75,10750.27
98.9,10681.2
98.55,10661.14
99.94,10797.33
99.45,10723.27
98.65,10634.77
98.74,10682.3
99.81,10751.02
99.02,10725.99
98.14,10615.58
99.78,10755.94
99.12,10724.91
98.5,10632.82
98.45,10662.51
98.62,10681.07
99.14,10682.89
99.2,10715.03
98.67,10691.49
98.26,10585.16
99.85,10795.45
98.32,10618.67
98.89,10710.84
98.4,10618.63
98.06,10604.07
99.83,10810.75
99.42,10717.53
98.81,10664.37
98.9,10664.04
98.73,10677.98
98.84,10654.12
98.03,10595.64
98.77,10651.55
99.06,10718.24
99.55,10720.58
99.74,10781.08
99.47,10733.81
98.5,10658.28
98.3,10646.02
99.63,10748.81
99.64,10793.26
99.6,10789.64
99.81,10783.18
98.64,10646.3
98.39,10623.89
98.72,10686.18
98.53,10609.49
99.99,10821.92
99.93,10776.5
99.21,10714.18
99.53,10724.02
98.32,10636.75
99.2,10692.92
99.44,10750.72
98.91,10697.38
99.78,10742.91
99.56,10745.35
99.39,10723.92
98.59,10624.86
98.13,10611.82
98.75,10637.66
99.85,10756.48
98.02,10578.64
99.59,10753.5
99.21,10730.14
99.39,10740.63
98.55,10669.26
98.98,10708.69
99.8,10770.28
99.8,10799.02
99.84,10817.87
99.89,10786.61
98.08,10620.99
98.24,10640.83
98.07,10616.45
99.08,10675.1
99.06,10708.39
99.2,10713.67
98.36,10635.2
98.2,10609.67
98.08,10614.21
99.28,10736.97
99.68,10775.92
98.03,10560.77
99.88,10757.59
98.38,10632.23
99.53,10735.16
98.43,10642.52
98.85,10643.99
98.48,10664.8
99.25,10712.75
98.65,10636.76
99.89,10768.67
99.77,10759.36
99.6,10767.95
99.91,10802.19
99.7,10781.89
98.31,10650.0
98.59,10637.57
98.05,10606.63
98.16,10613.79
98.47,10604.13
98.94,10692.71
99.36,10730.77
98.96,10723.02
99.29,10741.05
99.36,10751.81
98.2,10639.82
99.6,10732.49
98.81,10699.47
98.51,10623.26
98.35,10599.1
98.86,10706.56
99.63,10759.18
