24.69,2663.34
24.31,2631.45
25.23,2723.21
25.53,2752.37
24.33,2622.17
25.04,2702.89
24.45,2645.63
25.97,2800.28
25.71,2784.37
25.74,2770.98
24.74,2669.81
24.39,2625.55
25.59,2767.87
25.33,2743.0
24.85,2683.9
25.44,2755.5
25.97,2804.76
24.36,2628.16
24.57,2658.02
24.08,2607.83
25.51,2758.6
24.48,2637.3
25.92,2791.51
24.05,2593.93
25.4,2748.85
24.91,2695.01
25.26,2723.87
24.75,2671.61
24.38,2631.57
25.84,2797.51
24.94,2691.27
25.42,2738.54
25.64,2770.5
25.99,2798.44
24.04,2595.82
24.17,2604.68
24.69,2670.57
25.1,2715.72
24.04,2600.79
24.62,2654.22
24.34,2622.86
25.0,2708.28
24.8,2677.62
25.34,2737.89
25.29,2724.35
25.53,2762.75
24.19,2609.85
24.35,2629.06
24.4,2630.35
24.8,2686.79
25.15,2710.66
24.48,2640.65
25.96,2810.99
24.59,2654.08
25.98,2814.32
25.08,2713.29
25.43,2741.33
25.82,2793.45
24.46,2649.61
24.55,2646.87
24.07,2598.65
24.31,2633.41
25.42,2749.06
25.99,2805.16
24.07,2606.54
24.2,2606.73
25.74,2775.55
25.88,2791.04
25.25,2719.07
24.92,2697.76
24.51,2655.17
24.06,2600.88
24.73,2672.92
25.26,2736.34
24.06,2590.59
25.64,2762.85
25.41,2736.02
25.93,2804.16
24.57,2646.82
25.32,2732.53
24.84,2689.25
25.52,2750.53
25.35,2746.13
24.35,2632.72
24.75,2678.16
24.24,2610.48
25.79,2780.84
25.36,2738.09
24.78,2681.44
24.82,2683.21
26.0,2806.84
24.89,2682.03
24.17,2616.15
25.4,2734.35
24.51,2653.27
25.74,2784.1
25.75,2783.59
24.9,2690.0
24.12,2596.37
25.86,2802.12
24.3,2630.53
24.7,2672.74
24.92,2692.05
25.45,2740.58
25.88,2791.38
25.63,2765.7
25.84,2794.05
24.87,2689.5
24.48,2646.83
25.17,2718.57
25.38,2736.65
24.64,2659.04
24.73,2671.66
24.25,2617.47
25.54,2755.39
25.07,2710.69
25.77,2783.52
25.59,2761.91
24.21,2612.07
25.9,2799.74
24.16,2610.45
24.69,2671.93
24.15,2616.75
25.13,2718.43
25.93,2801.45
24.3,2626.07
25.64,2770.02
24.12,2605.62
24.24,2613.91
25.39,2736.68
24.31,2619.45
24.88,2693.1
25.15,2714.05
25.67,2765.05
24.99,2690.1
25.4,2741.06
25.63,2765.77
24.11,2602.55
25.97,2810.01
25.04,2703.13
24.22,2610.08
25.78,2775.51
24.1,2603.33
24.88,2684.83
24.65,2670.66
24.62,2657.03
24.8,2670.64
25.14,2707.15
24.3,2626.09
25.93,2807.08
25.61,2767.88
24.88,2679.35
24.81,2672.27
24.4,2642.09
25.79,2793.37
24.5,2647.09
24.21,2614.47
24.27,2614.37
25.76,2777.32
25.43,2745.66
24.06,2605.5
24.47,2649.1
24.67,2665.07
25.14,2708.16
24.62,2652.55
25.58,2760.68
24.49,2652.71
24.24,2620.72
24.32,2621.39
24.29,2622.17
25.91,2803.01
25.46,2741.3
26.51,2861.61
25.7,2776.77
26.39,2848.94
27.74,3000.72
28.05,3028.2
29.17,3154.43
28.68,3095.92
30.03,3247.72
30.9,3347.57
29.73,3211.25
30.63,3302.16
31.95,3453.69
32.54,3520.83
33.05,3565.22
33.8,3651.42
34.47,3734.82
33.86,3656.75
34.89,3762.44
35.47,3830.7
35.22,3793.96
36.27,3927.54
37.33,4038.56
37.73,4068.66
37.7,4059.06
37.59,4054.66
38.88,4185.11
39.94,4313.99
39.85,4313.01
40.82,4398.55
40.26,4340.57
40.49,4360.28
41.38,4463.32
41.29,4471.73
43.06,4643.92
43.14,4662.58
44.08,4758.77
44.0,4758.84
44.95,4838.81
45.28,4904.94
45.91,4950.66
45.91,4971.88
46.08,4984.87
46.19,4999.08
46.55,5015.65
47.55,5122.61
49.12,5298.86
48.16,5209.97
49.67,5381.69
50.11,5405.13
49.61,5373.24
50.08,5410.98
50.17,5417.87
50.57,5470.83
50.31,5426.05
50.07,5419.58
50.37,5455.1
50.35,5422.57
50.33,5420.47
49.12,5296.15
49.26,5332.1
49.49,5339.61
50.23,5423.12
50.43,5455.68
50.05,5402.79
50.3,5418.57
50.07,5423.49
50.28,5423.69
49.91,5398.17
50.39,5455.62
49.14,5293.96
50.11,5397.54
50.28,5433.99
49.58,5338.72
50.8,5504.67
50.95,5491.96
49.96,5408.4
49.48,5345.94
49.33,5340.82
50.71,5486.3
50.13,5413.59
49.86,5372.01
49.45,5332.23
49.49,5349.41
50.79,5479.41
49.66,5359.92
50.71,5470.38
49.48,5333.19
49.21,5313.23
50.09,5411.78
50.13,5408.1
49.52,5357.68
50.17,5412.96
50.62,5466.69
50.07,5424.2
49.42,5329.57
50.98,5517.16
50.14,5397.25
49.82,5392.25
49.9,5406.71
49.81,5371.48
49.96,5410.61
49.66,5356.0
49.08,5306.12
50.63,5478.7
49.87,5370.3
50.99,5523.57
50.47,5444.96
49.19,5301.01
50.63,5460.75
50.08,5397.98
50.89,5509.93
50.75,5472.58
50.53,5464.23
49.13,5303.94
49.62,5349.14
50.38,5431.26
50.76,5477.58
50.28,5436.21
50.06,5409.18
49.21,5309.03
50.61,5462.56
50.8,5488.16
49.82,5376.92
50.97,5497.24
50.42,5438.23
49.73,5356.09
50.35,5423.26
49.21,5305.89
49.03,5279.35
49.56,5344.67
50.77,5498.35
49.82,5379.54
49.62,5344.51
50.09,5402.92
50.33,5442.8
50.0,5410.46
50.56,5466.6
50.09,5413.18
50.98,5518.17
50.54,5462.32
49.01,5276.5
49.67,5357.89
49.19,5324.54
49.76,5376.01
50.79,5470.91
50.91,5503.3
49.04,5286.98
50.44,5437.5
49.97,5397.97
49.6,5349.66
50.34,5428.71
50.63,5452.07
50.83,5494.51
49.38,5334.36
49.6,5340.89
49.82,5393.74
49.21,5324.1
50.11,5408.99
50.36,5425.34
49.79,5388.49
49.21,5301.71
50.79,5467.16
49.11,5297.89
50.96,5489.13
49.72,5358.82
50.16,5413.9
49.65,5365.63
50.73,5463.66
49.9,5399.03
50.84,5489.82
50.25,5410.7
49.91,5399.71
49.63,5348.64
50.23,5420.43
50.78,5501.63
49.33,5328.21
50.3,5420.97
50.42,5455.38
50.91,5506.44
49.29,5305.88
50.98,5490.92
49.02,5289.36
49.04,5312.26
49.11,5313.41
49.01,5283.36
50.78,5501.19
50.36,5454.51
50.78,5473.78
50.0,5404.03
50.05,5420.25
49.06,5282.69
49.57,5348.69
50.1,5419.46
49.97,5385.39
50.74,5489.64
50.91,5515.84
49.47,5353.37
49.82,5370.19
49.89,5391.37
49.56,5362.13
50.32,5432.95
50.27,5428.78
50.62,5477.31
50.44,5445.74
49.57,5360.56
50.78,5485.15
50.88,5498.94
50.48,5447.12
50.87,5509.25
49.87,5370.7
50.71,5479.62
49.08,5302.78
49.41,5343.09
50.63,5481.13
50.95,5515.6
49.15,5301.85
49.9,5371.49
50.91,5510.54
49.42,5335.17
49.53,5364.88
50.95,5486.51
49.78,5369.84
49.3,5327.2
50.73,5477.32
49.75,5374.22
50.47,5465.79
49.14,5310.36
50.75,5475.57
50.43,5457.73
50.44,5446.21
49.07,5296.77
50.45,5434.23
50.83,5475.73
50.89,5486.17
49.67,5369.63
50.04,5418.12
50.16,5416.95
49.46,5346.1
50.72,5487.42
50.09,5413.04
50.82,5501.62
49.15,5292.75
50.34,5427.5
49.83,5369.98
50.1,5427.74
50.8,5478.43
50.2,5431.56
50.73,5487.26
50.15,5407.03
50.46,5458.62
51.6,5562.55
51.39,5531.95
51.39,5538.11
52.76,5690.56
52.2,5650.6
53.3,5774.07
53.22,5735.04
54.94,5928.71
54.84,5910.12
55.36,5966.46
55.91,6027.17
55.7,6001.8
56.15,6056.36
56.75,6121.85
58.67,6349.1
59.46,6421.7
59.46,6416.05
58.79,6356.81
59.96,6480.67
60.59,6539.73
61.42,6631.39
62.26,6723.0
62.43,6739.63
62.1,6691.78
63.57,6859.63
63.46,6869.28
64.36,6945.92
65.29,7027.84
65.65,7073.07
65.78,7127.38
66.72,7205.18
65.98,7121.99
67.87,7338.73
68.1,7366.45
68.69,7406.8
68.15,7373.45
68.2,7379.47
68.74,7425.18
69.66,7540.66
69.75,7523.91
70.36,7606.63
71.9,7785.7
71.68,7747.92
73.0,7864.68
72.26,7808.32
73.44,7954.97
74.77,8052.82
73.86,7971.56
75.43,8171.72
76.41,8239.52
76.86,8282.09
75.81,8174.57
77.09,8336.18
77.69,8370.97
77.72,8411.11
79.3,8570.77
79.24,8571.87
79.7,8594.63
79.72,8594.78
79.53,8609.2
80.69,8723.93
82.31,8884.09
82.47,8914.75
82.16,8898.86
83.99,9085.31
83.41,9006.12
84.52,9109.45
84.38,9141.29
85.68,9260.07
85.05,9180.72
85.94,9258.01
86.11,9305.71
87.03,9386.05
87.26,9414.84
87.83,9474.95
89.37,9647.65
88.63,9572.33
89.98,9744.3
90.99,9811.72
91.09,9842.57
91.62,9899.64
92.37,9960.63
91.39,9858.97
92.88,10014.56
92.36,9951.9
93.59,10120.05
93.59,10074.13
94.63,10225.97
95.5,10316.61
96.45,10441.15
96.64,10417.05
97.13,10470.53
97.82,10593.19
96.67,10427.1
98.94,10687.23
98.87,10709.89
99.57,10782.56
98.36,10599.12
99.39,10743.39
99.52,10740.13
98.56,10665.95
99.28,10707.44
99.49,10724.07
98.45,10611.05
98.02,10615.34
99.99,10788.98
98.27,10607.39
99.06,10721.59
98.97,10691.29
98.75,10643.35
98.45,10603.15
99.68,10764.72
98.02,10584.29
98.19,10621.81
99.62,10781.48
99.49,10759.78
98.74,10669.79
98.89,10658.05
99.53,10724.8
99.73,10801.25
98.1,10585.87
98.63,10637.66
98.02,10581.5
99.94,10826.4
99.46,10755.72
99.3,10695.69
99.99,10808.71
99.2,10741.63
98.95,10691.48
98.45,10604.88
98.92,10670.22
99.61,10731.74
99.04,10720.07
99.01,10661.11
98.7,10685.54
99.28,10746.4
98.32,10592.08
99.44,10721.91
99.27,10728.63
98.64,10687.28
99.08,10709.88
99.42,10759.01
99.77,10790.6
99.28,10700.4
98.65,10645.43
98.8,10694.23
98.05,10555.09
98.84,10694.33
99.37,10713.89
99.11,10714.76
99.49,10744.2
99.88,10797.83
99.42,10756.44
99.85,10782.72
98.0,10605.8
99.49,10768.2
98.12,10568.91
98.67,10625.56
99.9,10785.06
98.97,10662.5
98.79,10637.28
99.9,10766.94
98.59,10654.32
98.98,10693.26
99.28,10714.7
99.36,10704.23
99.9,10814.19
99.45,10761.01
99.52,10713.69
98.97,10688.51
99.58,10748.19
98.2,10607.01
99.73,10805.27
99.84,10818.05
99.37,10719.76
99.48,10747.56
98.88,10676.62
99.6,10771.9
99.25,10725.11
99.72,10770.87
99.71,10768.86
98.85,10709.07
98.84,10655.61
98.12,10591.52
98.52,10663.64
99.49,10740.41
98.06,10571.63
98.25,10601.87
99.82,10794.36
99.84,10781.68
99.97,10774.84
98.65,10688.04
98.12,10630.23
99.32,10701.14
98.5,10612.36
98.89,10666.34
99.86,10781.0
98.02,10586.8
99.12,10693.15
99.18,10737.4
98.7,10694.21
99.54,10740.93
98.04,10612.57
98.82,10698.74
99.83,10754.83
98.59,10636.82
99.09,10688.7
99.17,10717.64
98.3,10633.88
99.48,10761.42
98.98,10663.83
98.21,10616.16
98.23,10612.59
98.45,10665.53
98.8,10645.72
98.98,10717.6
99.56,10779.29
99.57,10737.61
99.24,10692.52
98.02,10599.92
98.78,10667.64
98.09,10573.63
99.92,10760.17
98.95,10697.22
99.69,10772.62
98.58,10668.93
99.65,10793.66
99.2,10701.42
99.05,10720.54
99.75,10776.95
98.58,10658.78
98.07,10621.18
98.31,10623.92
98.62,10634.49
98.36,10591.44
98.13,10613.48
98.82,10706.21
98.05,10614.0
99.6,10759.85
100.0,10829.77
99.0,10707.25
99.62,10734.97
98.09,10603.15
99.9,10771.47
98.72,10632.23
98.52,10622.5
99.28,10707.76
98.11,10562.93
